ID,Prob1
101425, 0.29
101426, 0.08
101427, 0.01
101428, 0.07
101429, 0.65
101430, 0.94
101431, 0.12
101432, 0.00
101433, 0.28
101434, 0.06
101435, 0.00
101436, 0.06
101437, 0.15
101438, 0.15
101439, 0.22
101440, 0.63
101441, 0.02
101442, 0.74
101443, 0.59
101444, 0.47
101445, 0.32
101446, 0.47
101447, 0.15
101448, 0.32
101449, 0.38
101450, 0.41
101451, 0.02
101452, 0.27
101453, 0.01
101454, 0.03
101455, 0.35
101456, 0.13
101457, 0.32
101458, 0.98
101459, 0.32
101460, 0.05
101461, 0.40
101462, 0.64
101463, 0.07
101464, 0.94
101465, 0.33
101466, 0.14
101467, 0.49
101468, 0.16
101469, 0.49
101470, 0.54
101471, 0.33
101472, 0.23
101473, 0.16
101474, 0.17
101475, 0.05
101476, 0.24
101477, 0.15
101478, 0.96
101479, 0.56
101480, 0.17
101481, 0.66
101482, 0.63
101483, 0.43
101484, 0.29
101485, 0.00
101486, 0.38
101487, 0.21
101488, 0.05
101489, 0.28
101490, 0.54
101491, 0.13
101492, 0.08
101493, 0.89
101494, 0.30
101495, 0.00
101496, 0.94
101497, 0.02
101498, 0.99
101499, 0.20
101500, 0.07
101501, 0.22
101502, 0.94
101503, 0.03
101504, 0.06
101505, 0.01
101506, 0.14
101507, 0.45
101508, 0.09
101509, 0.33
101510, 0.50
101511, 0.39
101512, 0.21
101513, 0.27
101514, 0.01
101515, 0.07
101516, 0.06
101517, 0.17
101518, 0.85
101519, 0.26
101520, 0.40
101521, 0.24
101522, 0.04
101523, 0.04
101524, 0.15
101525, 0.13
101526, 0.05
101527, 0.25
101528, 0.60
101529, 0.86
101530, 0.28
101531, 0.02
101532, 0.05
101533, 0.20
101534, 0.45
101535, 0.30
101536, 0.14
101537, 0.97
101538, 0.42
101539, 0.00
101540, 0.28
101541, 0.01
101542, 0.02
101543, 0.01
101544, 0.82
101545, 0.19
101546, 0.11
101547, 0.26
101548, 0.08
101549, 0.09
101550, 0.59
101551, 0.15
101552, 0.80
101553, 0.25
101554, 0.03
101555, 0.00
101556, 0.88
101557, 0.91
101558, 0.57
101559, 0.49
101560, 0.30
101561, 0.56
101562, 0.03
101563, 1.00
101564, 0.61
101565, 0.33
101566, 0.01
101567, 0.15
101568, 0.56
101569, 0.02
101570, 0.62
101571, 0.01
101572, 0.78
101573, 0.11
101574, 0.98
101575, 0.22
101576, 0.63
101577, 0.04
101578, 0.17
101579, 0.68
101580, 0.04
101581, 0.15
101582, 0.03
101583, 0.14
101584, 0.07
101585, 0.01
101586, 0.04
101587, 0.01
101588, 0.13
101589, 0.31
101590, 0.05
101591, 0.06
101592, 0.43
101593, 0.01
101594, 0.09
101595, 0.53
101596, 0.00
101597, 0.87
101598, 0.81
101599, 0.72
101600, 0.30
101601, 0.05
101602, 1.00
101603, 0.59
101604, 0.29
101605, 0.02
101606, 0.97
101607, 0.17
101608, 0.51
101609, 0.08
101610, 0.23
101611, 0.04
101612, 0.02
101613, 0.12
101614, 0.73
101615, 0.37
101616, 0.06
101617, 0.59
101618, 0.56
101619, 0.88
101620, 0.57
101621, 0.01
101622, 0.06
101623, 0.37
101624, 0.27
101625, 0.01
101626, 0.97
101627, 0.24
101628, 0.94
101629, 0.26
101630, 0.35
101631, 0.89
101632, 0.00
101633, 0.53
101634, 0.77
101635, 0.04
101636, 0.02
101637, 0.23
101638, 0.01
101639, 0.24
101640, 0.04
101641, 0.00
101642, 0.89
101643, 0.80
101644, 0.56
101645, 0.06
101646, 0.24
101647, 0.33
101648, 0.01
101649, 0.33
101650, 0.55
101651, 0.02
101652, 0.87
101653, 0.05
101654, 0.07
101655, 0.04
101656, 0.05
101657, 0.26
101658, 0.28
101659, 0.61
101660, 0.16
101661, 0.00
101662, 0.14
101663, 0.34
101664, 0.04
101665, 0.81
101666, 0.00
101667, 0.16
101668, 0.15
101669, 0.15
101670, 0.05
101671, 0.04
101672, 0.23
101673, 0.02
101674, 0.47
101675, 0.02
101676, 0.57
101677, 0.87
101678, 0.42
101679, 0.85
101680, 0.01
101681, 0.90
101682, 0.05
101683, 0.01
101684, 0.92
101685, 0.30
101686, 0.15
101687, 0.34
101688, 0.95
101689, 0.39
101690, 0.08
101691, 0.34
101692, 0.06
101693, 0.09
101694, 0.37
101695, 0.46
101696, 0.06
101697, 0.12
101698, 0.16
101699, 0.26
101700, 0.09
101701, 0.52
101702, 0.05
101703, 0.12
101704, 0.09
101705, 0.57
101706, 0.54
101707, 0.46
101708, 0.08
101709, 0.00
101710, 0.62
101711, 0.01
101712, 0.02
101713, 0.24
101714, 0.03
101715, 0.76
101716, 0.92
101717, 0.65
101718, 0.01
101719, 0.04
101720, 0.10
101721, 0.02
101722, 0.04
101723, 0.43
101724, 0.02
101725, 0.55
101726, 0.35
101727, 0.04
101728, 0.01
101729, 0.01
101730, 0.01
101731, 0.14
101732, 0.32
101733, 0.02
101734, 0.02
101735, 0.92
101736, 0.13
101737, 0.63
101738, 0.76
101739, 0.58
101740, 0.04
101741, 0.59
101742, 0.08
101743, 0.37
101744, 0.03
101745, 0.02
101746, 0.45
101747, 0.77
101748, 0.34
101749, 0.03
101750, 0.54
101751, 0.69
101752, 0.18
101753, 0.29
101754, 0.09
101755, 0.15
101756, 0.35
101757, 0.00
101758, 0.00
101759, 0.31
101760, 0.13
101761, 0.44
101762, 0.46
101763, 0.02
101764, 0.34
101765, 0.11
101766, 0.01
101767, 0.10
101768, 0.33
101769, 0.35
101770, 0.13
101771, 0.19
101772, 0.01
101773, 0.05
101774, 0.83
101775, 0.28
101776, 0.28
101777, 0.30
101778, 0.53
101779, 0.03
101780, 0.48
101781, 0.73
101782, 0.98
101783, 0.11
101784, 0.40
101785, 0.00
101786, 0.80
101787, 0.73
101788, 0.11
101789, 0.11
101790, 0.45
101791, 0.98
101792, 0.00
101793, 0.75
101794, 0.34
101795, 0.00
101796, 0.82
101797, 0.60
101798, 0.33
101799, 0.03
101800, 0.37
101801, 0.24
101802, 0.33
101803, 0.01
101804, 0.01
101805, 0.17
101806, 0.08
101807, 0.48
101808, 0.69
101809, 0.07
101810, 0.12
101811, 0.28
101812, 0.03
101813, 0.01
101814, 0.13
101815, 0.36
101816, 0.02
101817, 0.84
101818, 0.38
101819, 0.18
101820, 0.04
101821, 0.15
101822, 0.66
101823, 0.60
101824, 0.45
101825, 0.55
101826, 0.38
101827, 0.07
101828, 0.58
101829, 0.20
101830, 0.01
101831, 0.68
101832, 0.05
101833, 0.76
101834, 0.39
101835, 0.11
101836, 0.19
101837, 0.00
101838, 0.01
101839, 0.71
101840, 0.16
101841, 0.20
101842, 0.03
101843, 0.98
101844, 0.51
101845, 0.83
101846, 0.02
101847, 0.02
101848, 0.01
101849, 0.18
101850, 0.85
101851, 0.01
101852, 0.72
101853, 0.05
101854, 0.63
101855, 0.08
101856, 0.04
101857, 0.10
101858, 0.03
101859, 0.91
101860, 0.18
101861, 0.01
101862, 0.01
101863, 0.86
101864, 0.00
101865, 0.27
101866, 0.05
101867, 0.13
101868, 0.52
101869, 0.18
101870, 0.19
101871, 0.41
101872, 0.01
101873, 0.35
101874, 0.01
101875, 0.18
101876, 0.60
101877, 0.47
101878, 0.64
101879, 0.20
101880, 0.40
101881, 0.91
101882, 0.36
101883, 0.02
101884, 0.51
101885, 0.10
101886, 0.84
101887, 0.41
101888, 0.01
101889, 0.72
101890, 0.70
101891, 0.24
101892, 0.60
101893, 0.06
101894, 0.66
101895, 0.07
101896, 0.27
101897, 0.02
101898, 0.06
101899, 0.22
101900, 0.86
101901, 0.02
101902, 0.93
101903, 0.70
101904, 0.74
101905, 0.02
101906, 0.94
101907, 0.07
101908, 0.67
101909, 0.59
101910, 0.82
101911, 0.06
101912, 0.90
101913, 0.95
101914, 0.12
101915, 0.04
101916, 0.02
101917, 0.43
101918, 0.17
101919, 0.14
101920, 0.07
101921, 0.03
101922, 0.23
101923, 0.01
101924, 0.88
101925, 0.77
101926, 0.16
101927, 0.20
101928, 0.30
101929, 0.02
101930, 0.22
101931, 0.94
101932, 0.94
101933, 0.08
101934, 0.28
101935, 0.70
101936, 0.65
101937, 0.07
101938, 0.59
101939, 0.86
101940, 0.94
101941, 0.34
101942, 0.06
101943, 0.22
101944, 0.59
101945, 0.04
101946, 0.87
101947, 0.05
101948, 0.11
101949, 0.04
101950, 0.21
101951, 0.30
101952, 0.92
101953, 0.79
101954, 0.12
101955, 0.00
101956, 0.01
101957, 0.14
101958, 0.04
101959, 0.01
101960, 0.65
101961, 0.58
101962, 0.24
101963, 0.20
101964, 0.07
101965, 0.23
101966, 0.97
101967, 0.02
101968, 0.53
101969, 0.03
101970, 0.11
101971, 0.01
101972, 0.00
101973, 0.03
101974, 0.07
101975, 0.06
101976, 0.33
101977, 0.81
101978, 0.01
101979, 0.02
101980, 0.03
101981, 0.00
101982, 0.57
101983, 0.43
101984, 0.43
101985, 0.31
101986, 0.43
101987, 0.04
101988, 0.00
101989, 0.40
101990, 0.50
101991, 0.11
101992, 0.05
101993, 0.65
101994, 0.02
101995, 0.12
101996, 0.23
101997, 0.00
101998, 0.38
101999, 0.01
102000, 0.02
102001, 0.41
102002, 0.75
102003, 0.45
102004, 0.51
102005, 0.58
102006, 0.53
102007, 0.01
102008, 0.17
102009, 0.01
102010, 0.13
102011, 0.33
102012, 0.51
102013, 0.07
102014, 0.13
102015, 0.90
102016, 0.00
102017, 0.27
102018, 0.04
102019, 0.35
102020, 0.06
102021, 0.41
102022, 0.05
102023, 0.77
102024, 0.77
102025, 0.35
102026, 0.94
102027, 0.50
102028, 0.07
102029, 0.01
102030, 0.09
102031, 0.10
102032, 0.01
102033, 0.25
102034, 0.07
102035, 0.82
102036, 0.66
102037, 0.10
102038, 0.05
102039, 0.08
102040, 0.40
102041, 0.01
102042, 0.06
102043, 0.16
102044, 0.15
102045, 0.10
102046, 0.89
102047, 0.58
102048, 0.01
102049, 0.05
102050, 0.05
102051, 0.82
102052, 0.29
102053, 0.01
102054, 0.55
102055, 0.74
102056, 0.13
102057, 0.43
102058, 0.43
102059, 0.62
102060, 0.51
102061, 0.20
102062, 0.00
102063, 0.10
102064, 0.08
102065, 0.72
102066, 0.71
102067, 0.70
102068, 0.24
102069, 0.01
102070, 0.00
102071, 0.17
102072, 0.10
102073, 0.03
102074, 0.60
102075, 0.29
102076, 0.23
102077, 0.03
102078, 0.02
102079, 0.04
102080, 0.06
102081, 0.89
102082, 0.41
102083, 0.01
102084, 0.06
102085, 0.71
102086, 0.02
102087, 0.14
102088, 0.12
102089, 0.46
102090, 0.21
102091, 0.32
102092, 0.24
102093, 0.05
102094, 0.31
102095, 0.39
102096, 0.83
102097, 0.23
102098, 0.02
102099, 0.68
102100, 0.29
102101, 0.02
102102, 0.37
102103, 0.02
102104, 0.45
102105, 0.67
102106, 0.15
102107, 0.35
102108, 0.05
102109, 0.13
102110, 0.07
102111, 0.06
102112, 0.06
102113, 0.01
102114, 0.23
102115, 0.31
102116, 0.39
102117, 0.98
102118, 0.03
102119, 0.07
102120, 0.05
102121, 0.11
102122, 0.15
102123, 0.23
102124, 0.08
102125, 0.62
102126, 0.12
102127, 0.06
102128, 0.01
102129, 0.30
102130, 0.99
102131, 0.52
102132, 0.12
102133, 0.31
102134, 0.26
102135, 0.51
102136, 0.71
102137, 0.44
102138, 0.19
102139, 0.94
102140, 0.76
102141, 0.18
102142, 0.58
102143, 0.00
102144, 0.12
102145, 0.19
102146, 0.22
102147, 0.67
102148, 0.83
102149, 0.42
102150, 0.02
102151, 0.02
102152, 0.66
102153, 0.03
102154, 0.17
102155, 0.01
102156, 0.14
102157, 0.00
102158, 0.13
102159, 0.41
102160, 0.84
102161, 0.65
102162, 0.02
102163, 0.22
102164, 0.21
102165, 0.50
102166, 0.08
102167, 0.75
102168, 0.18
102169, 0.10
102170, 0.49
102171, 0.49
102172, 0.71
102173, 0.06
102174, 0.23
102175, 0.02
102176, 0.01
102177, 0.94
102178, 0.01
102179, 0.01
102180, 0.01
102181, 0.01
102182, 0.12
102183, 0.80
102184, 0.02
102185, 0.28
102186, 0.67
102187, 0.01
102188, 0.76
102189, 0.43
102190, 0.96
102191, 0.05
102192, 0.74
102193, 0.99
102194, 0.75
102195, 0.90
102196, 0.19
102197, 0.39
102198, 0.10
102199, 0.01
102200, 0.65
102201, 0.14
102202, 0.19
102203, 0.00
102204, 0.96
102205, 0.01
102206, 0.06
102207, 0.25
102208, 0.77
102209, 0.01
102210, 0.03
102211, 0.43
102212, 0.08
102213, 0.16
102214, 0.68
102215, 0.29
102216, 0.70
102217, 0.37
102218, 0.00
102219, 0.07
102220, 0.20
102221, 0.73
102222, 0.14
102223, 0.96
102224, 0.01
102225, 0.03
102226, 0.71
102227, 0.01
102228, 0.65
102229, 0.01
102230, 0.46
102231, 0.05
102232, 0.43
102233, 0.69
102234, 0.08
102235, 0.40
102236, 0.02
102237, 0.03
102238, 0.02
102239, 0.04
102240, 0.03
102241, 0.72
102242, 0.92
102243, 0.23
102244, 0.14
102245, 0.02
102246, 0.40
102247, 0.04
102248, 0.17
102249, 0.10
102250, 0.57
102251, 0.17
102252, 0.09
102253, 0.01
102254, 0.09
102255, 0.25
102256, 0.33
102257, 0.63
102258, 0.02
102259, 0.10
102260, 0.21
102261, 0.74
102262, 0.06
102263, 0.01
102264, 0.03
102265, 0.45
102266, 0.01
102267, 0.01
102268, 0.00
102269, 0.66
102270, 0.74
102271, 0.18
102272, 0.01
102273, 0.02
102274, 0.61
102275, 0.29
102276, 0.20
102277, 0.17
102278, 0.00
102279, 0.10
102280, 0.32
102281, 0.09
102282, 0.08
102283, 0.74
102284, 0.03
102285, 0.08
102286, 0.03
102287, 0.99
102288, 0.01
102289, 0.02
102290, 0.06
102291, 0.21
102292, 0.34
102293, 0.04
102294, 0.22
102295, 0.00
102296, 0.02
102297, 0.00
102298, 0.00
102299, 0.06
102300, 0.19
102301, 0.82
102302, 0.92
102303, 0.20
102304, 0.00
102305, 0.25
102306, 0.19
102307, 0.15
102308, 0.01
102309, 0.13
102310, 0.10
102311, 0.16
102312, 0.13
102313, 0.02
102314, 0.98
102315, 0.12
102316, 0.05
102317, 0.00
102318, 0.00
102319, 0.55
102320, 0.00
102321, 0.38
102322, 0.81
102323, 0.37
102324, 0.22
102325, 0.00
102326, 0.31
102327, 0.95
102328, 0.05
102329, 0.28
102330, 0.39
102331, 0.20
102332, 0.49
102333, 0.01
102334, 0.02
102335, 0.00
102336, 0.33
102337, 0.00
102338, 0.65
102339, 0.00
102340, 0.54
102341, 0.06
102342, 0.03
102343, 0.09
102344, 0.66
102345, 0.34
102346, 0.37
102347, 0.18
102348, 0.19
102349, 0.55
102350, 0.99
102351, 0.23
102352, 0.39
102353, 0.30
102354, 0.97
102355, 0.10
102356, 0.14
102357, 0.01
102358, 0.54
102359, 0.59
102360, 0.52
102361, 0.69
102362, 0.32
102363, 0.16
102364, 0.03
102365, 0.03
102366, 0.20
102367, 0.08
102368, 0.48
102369, 0.34
102370, 0.02
102371, 0.29
102372, 0.68
102373, 0.63
102374, 0.50
102375, 0.52
102376, 0.78
102377, 0.07
102378, 0.72
102379, 0.37
102380, 0.67
102381, 0.62
102382, 0.06
102383, 0.73
102384, 0.42
102385, 0.14
102386, 0.28
102387, 0.22
102388, 0.71
102389, 0.01
102390, 0.01
102391, 0.34
102392, 0.92
102393, 0.07
102394, 0.64
102395, 0.34
102396, 0.00
102397, 0.01
102398, 0.98
102399, 0.33
102400, 0.07
102401, 0.93
102402, 0.31
102403, 0.05
102404, 0.99
102405, 0.91
102406, 0.01
102407, 0.45
102408, 0.09
102409, 0.14
102410, 0.73
102411, 0.00
102412, 0.38
102413, 0.08
102414, 0.08
102415, 0.96
102416, 0.67
102417, 0.15
102418, 0.64
102419, 0.02
102420, 0.21
102421, 0.31
102422, 0.01
102423, 0.05
102424, 0.93
102425, 0.14
102426, 0.77
102427, 0.99
102428, 0.03
102429, 0.74
102430, 0.28
102431, 0.02
102432, 0.03
102433, 0.00
102434, 0.36
102435, 0.51
102436, 0.11
102437, 0.62
102438, 0.01
102439, 0.96
102440, 0.98
102441, 0.19
102442, 0.27
102443, 0.11
102444, 0.33
102445, 0.09
102446, 0.00
102447, 0.13
102448, 0.53
102449, 0.98
102450, 0.34
102451, 0.13
102452, 0.22
102453, 0.02
102454, 0.29
102455, 0.34
102456, 0.75
102457, 0.02
102458, 0.04
102459, 0.06
102460, 0.18
102461, 0.73
102462, 0.01
102463, 0.63
102464, 0.00
102465, 0.99
102466, 0.91
102467, 0.01
102468, 0.35
102469, 0.82
102470, 0.00
102471, 0.89
102472, 0.04
102473, 0.01
102474, 0.25
102475, 0.88
102476, 0.08
102477, 0.00
102478, 0.43
102479, 0.26
102480, 0.13
102481, 0.00
102482, 0.46
102483, 0.33
102484, 0.04
102485, 0.99
102486, 0.57
102487, 0.03
102488, 0.06
102489, 0.14
102490, 0.27
102491, 0.41
102492, 0.17
102493, 0.97
102494, 0.07
102495, 0.43
102496, 0.03
102497, 0.38
102498, 0.03
102499, 0.44
102500, 0.09
102501, 0.13
102502, 0.77
102503, 0.43
102504, 0.00
102505, 0.00
102506, 0.70
102507, 0.35
102508, 0.89
102509, 0.06
102510, 0.13
102511, 0.04
102512, 0.49
102513, 0.03
102514, 0.27
102515, 0.07
102516, 0.93
102517, 0.83
102518, 0.03
102519, 0.02
102520, 0.15
102521, 0.02
102522, 0.15
102523, 0.34
102524, 0.94
102525, 0.62
102526, 0.22
102527, 0.43
102528, 0.59
102529, 0.06
102530, 0.89
102531, 0.25
102532, 0.97
102533, 0.11
102534, 0.51
102535, 0.00
102536, 0.58
102537, 0.09
102538, 0.02
102539, 0.37
102540, 0.20
102541, 0.47
102542, 0.51
102543, 0.54
102544, 0.98
102545, 0.63
102546, 0.50
102547, 0.17
102548, 0.60
102549, 0.50
102550, 0.18
102551, 0.37
102552, 0.02
102553, 0.39
102554, 0.28
102555, 0.64
102556, 0.13
102557, 0.35
102558, 0.39
102559, 0.42
102560, 0.37
102561, 0.33
102562, 0.62
102563, 0.00
102564, 0.02
102565, 0.07
102566, 0.65
102567, 0.49
102568, 0.43
102569, 0.13
102570, 0.09
102571, 0.02
102572, 0.34
102573, 0.60
102574, 0.60
102575, 0.01
102576, 0.30
102577, 0.00
102578, 0.44
102579, 0.70
102580, 0.76
102581, 0.07
102582, 0.06
102583, 0.06
102584, 0.41
102585, 0.12
102586, 0.05
102587, 0.18
102588, 0.89
102589, 0.50
102590, 0.04
102591, 0.04
102592, 0.10
102593, 0.04
102594, 0.82
102595, 0.03
102596, 0.18
102597, 0.83
102598, 0.51
102599, 0.02
102600, 0.25
102601, 0.72
102602, 0.61
102603, 0.04
102604, 0.16
102605, 0.03
102606, 0.00
102607, 0.28
102608, 0.25
102609, 0.01
102610, 0.04
102611, 0.99
102612, 0.50
102613, 0.04
102614, 0.30
102615, 0.63
102616, 0.00
102617, 0.92
102618, 0.24
102619, 0.99
102620, 0.19
102621, 0.39
102622, 0.06
102623, 0.84
102624, 0.88
102625, 0.15
102626, 0.00
102627, 0.14
102628, 0.28
102629, 0.01
102630, 0.87
102631, 0.85
102632, 0.42
102633, 0.14
102634, 0.13
102635, 0.15
102636, 0.04
102637, 0.00
102638, 0.71
102639, 0.31
102640, 0.22
102641, 0.54
102642, 0.71
102643, 0.10
102644, 0.03
102645, 0.08
102646, 0.83
102647, 0.16
102648, 0.55
102649, 0.86
102650, 0.02
102651, 0.22
102652, 0.02
102653, 0.75
102654, 0.39
102655, 0.01
102656, 0.72
102657, 0.62
102658, 0.13
102659, 0.47
102660, 0.86
102661, 0.76
102662, 0.45
102663, 0.70
102664, 0.92
102665, 0.83
102666, 0.05
102667, 0.99
102668, 0.26
102669, 0.32
102670, 0.13
102671, 0.01
102672, 0.93
102673, 0.02
102674, 0.88
102675, 0.01
102676, 0.84
102677, 0.38
102678, 0.20
102679, 0.27
102680, 0.50
102681, 0.06
102682, 0.28
102683, 0.09
102684, 0.41
102685, 0.02
102686, 0.75
102687, 0.50
102688, 0.08
102689, 0.10
102690, 0.02
102691, 0.00
102692, 0.50
102693, 0.73
102694, 0.01
102695, 0.00
102696, 0.01
102697, 0.50
102698, 0.50
102699, 0.39
102700, 0.00
102701, 0.28
102702, 0.15
102703, 0.29
102704, 0.03
102705, 0.01
102706, 0.11
102707, 0.74
102708, 0.07
102709, 0.06
102710, 0.04
102711, 0.70
102712, 0.02
102713, 0.02
102714, 0.64
102715, 0.34
102716, 0.33
102717, 0.47
102718, 0.59
102719, 0.93
102720, 0.47
102721, 0.05
102722, 0.02
102723, 0.14
102724, 0.45
102725, 0.60
102726, 0.41
102727, 0.28
102728, 0.02
102729, 0.02
102730, 0.64
102731, 0.47
102732, 0.40
102733, 0.92
102734, 0.72
102735, 0.57
102736, 0.62
102737, 0.85
102738, 0.09
102739, 0.07
102740, 0.03
102741, 0.04
102742, 0.01
102743, 0.04
102744, 0.02
102745, 0.43
102746, 0.69
102747, 0.08
102748, 0.20
102749, 0.14
102750, 0.41
102751, 0.73
102752, 0.10
102753, 0.00
102754, 0.69
102755, 0.83
102756, 0.10
102757, 0.11
102758, 0.00
102759, 0.09
102760, 0.05
102761, 0.38
102762, 0.00
102763, 0.02
102764, 0.34
102765, 0.06
102766, 0.24
102767, 0.42
102768, 0.10
102769, 0.94
102770, 0.04
102771, 0.02
102772, 0.26
102773, 0.48
102774, 0.10
102775, 0.88
102776, 0.03
102777, 0.21
102778, 0.51
102779, 0.43
102780, 0.98
102781, 0.33
102782, 0.92
102783, 0.00
102784, 0.95
102785, 0.09
102786, 0.34
102787, 0.10
102788, 0.63
102789, 0.01
102790, 0.09
102791, 0.97
102792, 0.74
102793, 0.33
102794, 0.76
102795, 0.09
102796, 0.45
102797, 0.88
102798, 0.87
102799, 0.00
102800, 0.00
102801, 0.53
102802, 0.02
102803, 0.06
102804, 0.08
102805, 0.23
102806, 0.18
102807, 0.80
102808, 0.08
102809, 0.95
102810, 0.07
102811, 0.10
102812, 0.16
102813, 0.31
102814, 0.51
102815, 0.36
102816, 0.52
102817, 0.35
102818, 0.05
102819, 0.25
102820, 0.08
102821, 0.78
102822, 0.54
102823, 0.04
102824, 0.50
102825, 0.01
102826, 0.21
102827, 0.10
102828, 0.66
102829, 0.33
102830, 0.05
102831, 0.68
102832, 0.14
102833, 0.28
102834, 0.34
102835, 0.19
102836, 0.94
102837, 0.04
102838, 0.02
102839, 0.19
102840, 0.60
102841, 0.01
102842, 0.28
102843, 0.03
102844, 0.24
102845, 0.03
102846, 0.85
102847, 0.01
102848, 0.95
102849, 0.34
102850, 0.01
102851, 0.07
102852, 0.04
102853, 0.03
102854, 0.02
102855, 0.00
102856, 0.32
102857, 0.58
102858, 0.00
102859, 0.13
102860, 0.41
102861, 0.02
102862, 0.01
102863, 0.13
102864, 0.24
102865, 0.20
102866, 0.08
102867, 0.35
102868, 0.49
102869, 0.14
102870, 0.29
102871, 0.06
102872, 0.38
102873, 0.76
102874, 0.75
102875, 0.01
102876, 0.41
102877, 0.08
102878, 0.51
102879, 0.47
102880, 0.97
102881, 0.55
102882, 0.13
102883, 0.02
102884, 0.09
102885, 0.00
102886, 0.71
102887, 0.93
102888, 0.32
102889, 0.03
102890, 0.43
102891, 0.03
102892, 0.86
102893, 0.04
102894, 0.17
102895, 0.49
102896, 0.43
102897, 0.26
102898, 0.23
102899, 0.03
102900, 0.10
102901, 0.04
102902, 0.16
102903, 0.19
102904, 0.77
102905, 0.11
102906, 0.34
102907, 0.02
102908, 0.82
102909, 0.97
102910, 0.06
102911, 0.99
102912, 0.19
102913, 0.69
102914, 0.93
102915, 0.15
102916, 0.02
102917, 0.82
102918, 0.01
102919, 0.61
102920, 0.02
102921, 0.20
102922, 0.55
102923, 0.08
102924, 0.26
102925, 0.02
102926, 0.21
102927, 0.01
102928, 0.84
102929, 0.03
102930, 0.71
102931, 0.36
102932, 0.34
102933, 0.24
102934, 0.78
102935, 0.84
102936, 0.08
102937, 0.16
102938, 0.05
102939, 0.01
102940, 0.94
102941, 0.00
102942, 0.01
102943, 0.02
102944, 0.03
102945, 0.02
102946, 0.40
102947, 0.21
102948, 0.04
102949, 0.04
102950, 0.05
102951, 0.03
102952, 0.01
102953, 0.87
102954, 1.00
102955, 0.03
102956, 0.65
102957, 0.04
102958, 0.77
102959, 0.98
102960, 0.75
102961, 0.02
102962, 0.03
102963, 0.18
102964, 0.11
102965, 0.08
102966, 0.16
102967, 0.24
102968, 0.19
102969, 0.05
102970, 0.11
102971, 0.82
102972, 0.00
102973, 0.05
102974, 0.03
102975, 0.25
102976, 0.13
102977, 0.69
102978, 0.02
102979, 0.09
102980, 0.36
102981, 0.07
102982, 0.01
102983, 0.45
102984, 0.23
102985, 0.95
102986, 0.14
102987, 0.69
102988, 0.48
102989, 0.26
102990, 0.38
102991, 0.52
102992, 0.97
102993, 0.09
102994, 0.43
102995, 0.03
102996, 0.69
102997, 0.26
102998, 0.09
102999, 0.04
103000, 0.44
103001, 0.63
103002, 0.54
103003, 0.15
103004, 0.03
103005, 0.82
103006, 0.01
103007, 0.01
103008, 1.00
103009, 0.36
103010, 0.19
103011, 0.01
103012, 0.31
103013, 0.07
103014, 0.95
103015, 0.79
103016, 0.42
103017, 0.07
103018, 0.28
103019, 0.32
103020, 0.07
103021, 0.46
103022, 0.01
103023, 0.02
103024, 0.37
103025, 0.37
103026, 0.10
103027, 0.09
103028, 0.33
103029, 0.01
103030, 0.45
103031, 0.13
103032, 0.03
103033, 0.38
103034, 0.74
103035, 0.03
103036, 0.13
103037, 0.38
103038, 0.68
103039, 0.56
103040, 0.48
103041, 0.25
103042, 0.91
103043, 0.22
103044, 0.74
103045, 0.10
103046, 0.03
103047, 0.25
103048, 0.17
103049, 0.81
103050, 0.70
103051, 0.23
103052, 0.19
103053, 0.11
103054, 0.04
103055, 0.01
103056, 0.02
103057, 0.41
103058, 0.47
103059, 0.32
103060, 0.18
103061, 0.21
103062, 0.87
103063, 0.72
103064, 0.01
103065, 0.00
103066, 0.13
103067, 0.24
103068, 0.25
103069, 0.11
103070, 0.01
103071, 0.08
103072, 0.11
103073, 0.02
103074, 0.34
103075, 0.64
103076, 0.44
103077, 0.20
103078, 0.17
103079, 0.00
103080, 0.46
103081, 0.02
103082, 0.49
103083, 0.41
103084, 0.10
103085, 0.29
103086, 0.30
103087, 0.02
103088, 0.11
103089, 0.48
103090, 0.77
103091, 0.04
103092, 0.10
103093, 0.01
103094, 0.00
103095, 0.13
103096, 0.44
103097, 0.05
103098, 0.12
103099, 0.02
103100, 0.41
103101, 0.24
103102, 0.04
103103, 0.88
103104, 0.27
103105, 0.16
103106, 0.37
103107, 0.04
103108, 0.40
103109, 0.48
103110, 0.79
103111, 0.76
103112, 0.35
103113, 0.17
103114, 0.10
103115, 0.08
103116, 0.45
103117, 0.04
103118, 0.10
103119, 0.02
103120, 0.73
103121, 0.42
103122, 0.01
103123, 0.06
103124, 0.01
103125, 0.22
103126, 0.01
103127, 0.87
103128, 0.08
103129, 0.53
103130, 0.16
103131, 0.19
103132, 0.00
103133, 0.46
103134, 0.19
103135, 0.65
103136, 0.78
103137, 0.68
103138, 0.03
103139, 0.88
103140, 0.30
103141, 0.34
103142, 0.02
103143, 0.91
103144, 0.03
103145, 0.06
103146, 0.12
103147, 0.88
103148, 0.16
103149, 0.15
103150, 0.13
103151, 0.07
103152, 0.07
103153, 0.08
103154, 0.99
103155, 0.24
103156, 0.00
103157, 0.06
103158, 0.33
103159, 0.09
103160, 0.05
103161, 0.09
103162, 0.17
103163, 0.06
103164, 0.05
103165, 0.10
103166, 0.47
103167, 0.07
103168, 0.96
103169, 0.21
103170, 0.60
103171, 0.02
103172, 0.30
103173, 0.80
